"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"GeneID"
1109,8300769113;3,14660137633326;0,427229665369839;7,36512848097604;1,76976335330455e-13;2,64594127576025e-12;"SAOUHSC_00172"
14412,346336352;5,40326972508812;0,401915092645747;13,4438089635281;3,34752285893747e-41;5,08823474558496e-39;"SAOUHSC_00173"
1936,16483751963;0,60675560776517;0,342611002792157;1,77097525421054;0,0765648168327193;0,12344215607208;"SAOUHSC_00174"
310,125204093567;0,537330798176952;0,272668684056701;1,97063626883245;0,0487654950180734;0,0837028822894911;"SAOUHSC_00175"
488,714388403618;1,7951478242161;0,287468159162136;6,24468403543647;4,24657664856178e-10;3,78457124119382e-09;"SAOUHSC_00176"
645,000481872017;1,59262419113434;0,330522348023094;4,81850682914506;1,44636576020147e-06;7,46652211304005e-06;"SAOUHSC_00177"
428,532610061319;2,15557094025419;0,269379854794109;8,00197528468388;1,22438965446333e-15;2,27886400993992e-14;"SAOUHSC_00178"
917,035446879505;1,42071337790003;0,498327343904134;2,85096412083168;0,00435868874717734;0,00997939113998093;"SAOUHSC_00179"
891,714615152422;1,53177556397435;0,416469946158566;3,67799784378953;0,000235071946586595;0,000725910661242578;"SAOUHSC_00180"
1033,55965025457;1,946937773534;0,278358368025847;6,99435690524388;2,66478402364938e-12;3,3140223130476e-11;"SAOUHSC_00181"
445,720614957233;-0,0610960081027582;0,46705200194166;-0,130812003478768;0,895924027192321;0,924301711311535;"SAOUHSC_00182"
2513,61913251885;1,07216094435193;0,454275866623993;2,36015386932135;0,0182673564438919;0,0354716020088633;"SAOUHSC_00183"
365,078109531971;-0,0934337228855197;0,26766566254001;-0,349068767352829;0,727037683575466;0,786341898934016;"SAOUHSC_00184"
627,957068097252;-0,366896501924661;0,252995325834442;-1,45021059466037;0,146999801519699;0,213931626041434;"SAOUHSC_00185"
424,530530187607;-0,518983539651596;0,225523818260858;-2,30123604528236;0,0213782925041851;0,0409107264247925;"SAOUHSC_00186"
67471,4495481566;-3,95362897126205;0,400992412215346;-9,85961043357305;6,22905974161268e-23;2,33461745932223e-21;"SAOUHSC_00187"
31019,5050214603;-4,08120040166009;0,515483553294229;-7,91722718519132;2,42865748773746e-15;4,40053436188721e-14;"SAOUHSC_00188"
145,520208976971;-1,22843238554728;0,357035055081226;-3,44064922495584;0,000580320334224036;0,00165563757501247;"SAOUHSC_00189"
987,998959142445;-0,253503749061588;0,271402907704002;-0,934049495660028;0,350278362016787;0,441234621767002;"SAOUHSC_00190"
2377,6001883591;0,309359990172554;0,651817441003847;0,474611402996699;0,635063977087027;0,706602294148071;"SAOUHSC_00191"
4199,17432478502;1,32902430975258;0,525444273994447;2,52933446138691;0,0114279068187882;0,0233333978031378;"SAOUHSC_00192"
198,360205560908;1,21389600402412;0,786247350442288;1,54391109024567;0,122609873040579;0,183713369462774;"SAOUHSC_00193"
237,274741340929;1,82919628484588;0,382905705869773;4,77714553950261;1,77801088505084e-06;8,97534646033045e-06;"SAOUHSC_00194"
2152,10170219243;1,35083315432846;0,549654580053887;2,4576037448756;0,0139867405961703;0,0280967123870206;"SAOUHSC_00195"
3280,26091048664;0,972015424150753;0,536418357897391;1,81204727586278;0,0699788919813604;0,113739116764788;"SAOUHSC_00196"
2510,12882789948;-0,110296808306914;0,61704341403132;-0,178750483027302;0,858133627766297;0,892380693868715;"SAOUHSC_00197"
5003,92422097114;-0,673305407516794;0,550085076184281;-1,22400231649119;0,2209513536641;0,301808738704432;"SAOUHSC_00198"
11764,5047864036;-2,07137309391017;0,51639336880207;-4,01123100925045;6,04029708884996e-05;0,000211603749489033;"SAOUHSC_00199"
676,467421641302;-0,0201302687815286;0,247239049739246;-0,0814202643262028;0,935107734010135;0,951806086403173;"SAOUHSC_00200"
1255,62361133241;0,914110444254662;0,333151542270714;2,74382774284704;0,00607273947077175;0,0134208523360513;"SAOUHSC_00201"
308,385976283436;-0,722154901180023;0,256818566565654;-2,8119263760294;0,00492457739026237;0,0111260476794037;"SAOUHSC_00202"
270,019215939863;-1,77970176614668;0,290968326774397;-6,11647936349642;9,56652687391113e-10;8,12857687174561e-09;"SAOUHSC_00203"
3163,37861676828;-1,88759351863556;0,296498673155385;-6,36627981686222;1,93667981626888e-10;1,83984582545544e-09;"SAOUHSC_00204"
28,3705954441165;0,871501951022225;0,446546415939556;1,95164919012627;0,0509798688623076;0,0868492972772806;"SAOUHSC_00205"
83768,1734195251;-3,83318297455936;0,387409075049864;-9,89440676903603;4,40212555798229e-23;1,77120816568229e-21;"SAOUHSC_00206"
15,9921316673679;-0,430145849148102;0,644300009907637;-0,667617325056017;0,504377895759528;0,592265202917626;"SAOUHSC_00208"
1410,03400650604;-0,238644476301078;0,46824410934444;-0,509658256321023;0,610290902726376;0,687191642211563;"SAOUHSC_00209"
451,861141420872;-1,11141834532838;0,518347372727736;-2,1441573813323;0,0320202786318532;0,0579031608306347;"SAOUHSC_00211"
1,46993875368348;3,77357687464816;1,86511813747666;2,02323745548551;0,0430486717359663;0,0750198508723591;"SAOUHSC_00212"
319,91503185416;0,885033338070068;0,372832412554017;2,37381007731414;0,0176056036417835;0,0343328093826939;"SAOUHSC_00213"
50,5092741591491;2,24491144619099;0,414518201822664;5,41571259433233;6,10450906298562e-08;4,09361195988448e-07;"SAOUHSC_00214"
